,Timestamp,Ground_truth,Predicted_value
0,0.416,Stand,Stand
1,0.438,Stand,Stand
2,0.461,Stand,Stand
3,0.483,Stand,Stand
4,0.505,Stand,Stand
5,0.526,Stand,Stand
6,0.548,Stand,Stand
7,0.571,Stand,Stand
8,0.592,Stand,Stand
9,0.615,Stand,Stand
10,0.636,Stand,Stand
11,0.659,Stand,Stand
12,0.681,Stand,Stand
13,0.703,Stand,Stand
14,0.725,Stand,Stand
15,0.747,Stand,Stand
16,0.769,Stand,Stand
17,0.791,Stand,Stand
18,0.813,Stand,Stand
19,0.835,Stand,Stand
20,0.857,Stand,Stand
21,0.879,Stand,Stand
22,0.901,Stand,Stand
23,0.923,Stand,Stand
24,0.948,Stand,Stand
25,0.967,Stand,Stand
26,0.989,Stand,Stand
27,1.012,Stand,Stand
28,1.033,Stand,Stand
29,1.057,Stand,Stand
30,1.078,Stand,Stand
31,1.1,Stand,Stand
32,1.122,Stand,Stand
33,1.144,Stand,Stand
34,1.166,Stand,Stand
35,1.189,Stand,Stand
36,1.21,Stand,Stand
37,1.232,Stand,Stand
38,1.255,Stand,Stand
39,1.277,Stand,Stand
40,1.297,Stand,Stand
41,1.32,Stand,Stand
42,1.342,Stand,Stand
43,1.364,Stand,Stand
44,1.386,Stand,Stand
45,1.409,Stand,Stand
46,1.43,Stand,Stand
47,1.454,Stand,Stand
48,1.474,Stand,Stand
49,1.496,Stand,Stand
50,1.52,Stand,Stand
51,1.541,Stand,Stand
52,1.563,Stand,Stand
53,1.585,Stand,Stand
54,1.608,Stand,Stand
55,1.629,Stand,Stand
56,1.651,Stand,Stand
57,1.673,Stand,Stand
58,1.695,Stand,Stand
59,1.717,Stand,Stand
60,1.74,Stand,Stand
61,1.762,Stand,Stand
62,1.785,Stand,Stand
63,1.806,Stand,Stand
64,1.829,Stand,Stand
65,1.85,Stand,Stand
66,1.872,Stand,Stand
67,1.894,Stand,Stand
68,1.915,Stand,Stand
69,1.937,Stand,Stand
70,1.959,Stand,Stand
71,1.981,Stand,Stand
72,2.004,Stand,Stand
73,2.025,Stand,Stand
74,2.047,Stand,Stand
75,2.069,Stand,Stand
76,2.092,Stand,Stand
77,2.114,Stand,Stand
78,2.136,Stand,Stand
79,2.157,Stand,Stand
80,2.18,Stand,Stand
81,2.204,Stand,Stand
82,2.224,Stand,Stand
83,2.246,Stand,Stand
84,2.269,Stand,Stand
85,2.29,Stand,Stand
86,2.312,Stand,Stand
87,2.334,Stand,Stand
88,2.356,Stand,Stand
89,2.378,Stand,Stand
90,2.4,Stand,Stand
91,2.422,Stand,Stand
92,2.444,Stand,Stand
93,2.466,Stand,Stand
94,2.489,Stand,Stand
95,2.51,Stand,Stand
96,2.532,Stand,Stand
97,2.554,Stand,Stand
98,2.576,Stand,Stand
99,2.598,Stand,Stand
100,2.62,Stand,Stand
101,2.643,Stand,Stand
102,2.666,Stand,Stand
103,2.687,Stand,Stand
104,2.709,Stand,Stand
105,2.731,Stand,Stand
106,2.756,Stand,Stand
107,2.776,Stand,Stand
108,2.797,Stand,Stand
109,2.819,Stand,Stand
110,2.841,Stand,Stand
111,2.864,Stand,Stand
112,2.885,Stand,Stand
113,2.908,Stand,Stand
114,2.929,Stand,Stand
115,2.951,Stand,Stand
116,2.973,Stand,Stand
117,2.995,Stand,Stand
118,3.017,Stand,Stand
119,3.041,Stand,Stand
120,3.063,Stand,Stand
121,3.085,Stand,Stand
122,3.106,Stand,Stand
123,3.128,Stand,Stand
124,3.152,Stand,Stand
125,3.173,Stand,Stand
126,3.194,Stand,Stand
127,3.218,Stand,Stand
128,3.238,Stand,Stand
129,3.261,Stand,Stand
130,3.283,Stand,Stand
131,3.305,Stand,Stand
132,3.332,Stand,Stand
133,3.349,Stand,Stand
134,3.37,Stand,Stand
135,3.393,Stand,Stand
136,3.415,Stand,Stand
137,3.437,Stand,Stand
138,3.462,Stand,Stand
139,3.48,Stand,Stand
140,3.502,Stand,Stand
141,3.525,Stand,Stand
142,3.547,Stand,Stand
143,3.569,Stand,Stand
144,3.591,Stand,Stand
145,3.615,Stand,Stand
146,3.635,Stand,Stand
147,3.659,Stand,Stand
148,3.679,Stand,Stand
149,3.701,Stand,Stand
150,3.723,Stand,Stand
151,3.745,Stand,Stand
152,3.767,Stand,Stand
153,3.79,Stand,Stand
154,3.811,Stand,Stand
155,3.833,Stand,Stand
156,3.856,Stand,Stand
157,3.878,Stand,Stand
158,3.9,Stand,Stand
159,3.922,Stand,Stand
160,3.944,Stand,Stand
161,3.968,Stand,Stand
162,3.988,Stand,Stand
163,4.01,Stand,Stand
164,4.032,Stand,Stand
165,4.054,Stand,Stand
166,4.077,Stand,Stand
167,4.098,Stand,Stand
168,4.119,Stand,Stand
169,4.141,Stand,Stand
170,4.163,Stand,Stand
171,4.19,Stand,Stand
172,4.208,Stand,Stand
173,4.229,Stand,Stand
174,4.254,Stand,Stand
175,4.274,Stand,Stand
176,4.298,Stand,Stand
177,4.318,Stand,Stand
178,4.342,Stand,Stand
179,4.363,Stand,Stand
180,4.386,Stand,Stand
181,4.406,Stand,Stand
182,4.429,Stand,Stand
183,4.451,Stand,Stand
184,4.477,Stand,Stand
185,4.495,Stand,Stand
186,4.516,Stand,Stand
187,4.541,Stand,Stand
188,4.561,Stand,Stand
189,4.583,Stand,Stand
190,4.605,Stand,Stand
191,4.627,Stand,Stand
192,4.649,Stand,Stand
193,4.671,Stand,Stand
194,4.693,Stand,Stand
195,4.716,Stand,Stand
196,4.737,Stand,Stand
197,4.759,Stand,Stand
198,4.781,Stand,Stand
199,4.803,Stand,Stand
200,4.825,Stand,Stand
201,4.852,Stand,Stand
202,4.872,Stand,Stand
203,4.892,Stand,Stand
204,4.913,Stand,Stand
205,4.936,Stand,Stand
206,4.957,Stand,Stand
207,4.979,Stand,Stand
208,5.002,Stand,Stand
209,5.023,Stand,Stand
210,5.046,Stand,Stand
211,5.069,Stand,Stand
212,5.109,Stand,Stand
213,5.123,Stand,Stand
214,5.146,Stand,Stand
215,5.168,Stand,Stand
216,5.193,Stand,Stand
217,5.214,Stand,Stand
218,5.237,Stand,Stand
219,5.258,Stand,Stand
220,5.279,Stand,Stand
221,5.301,Stand,Stand
222,5.323,Stand,Stand
223,5.349,Stand,Stand
224,5.369,Stand,Stand
225,5.392,Stand,Stand
226,5.411,Stand,Stand
227,5.433,Stand,Stand
228,5.455,Stand,Stand
229,5.477,Stand,Stand
230,5.499,Stand,Stand
231,5.526,Stand,Stand
232,5.544,Stand,Stand
233,5.566,Stand,Stand
234,5.588,Stand,Stand
235,5.61,Stand,Stand
236,5.631,Stand,Stand
237,5.655,Stand,Stand
238,5.675,Stand,Stand
239,5.697,Stand,Stand
240,5.721,Stand,Stand
241,5.743,Stand,Stand
242,5.764,Stand,Stand
243,5.786,Stand,Stand
244,5.808,Stand,Stand
245,5.831,Stand,Stand
246,5.853,Stand,Stand
247,5.875,Stand,Stand
248,5.897,Stand,Stand
249,5.919,Stand,Stand
250,5.941,Stand,Stand
251,5.963,Stand,Stand
252,5.984,Stand,Stand
253,6.006,Stand,Stand
254,6.03,Stand,Stand
255,6.053,Stand,Stand
256,6.077,Stand,Stand
257,6.096,Stand,Stand
258,6.117,Stand,Stand
259,6.138,Stand,Stand
260,6.162,Stand,Stand
261,6.183,Stand,Stand
262,6.204,Stand,Stand
263,6.226,Stand,Stand
264,6.249,Stand,Stand
265,6.27,Stand,Stand
266,6.293,Stand,Stand
267,6.315,Stand,Stand
268,6.337,Stand,Stand
269,6.359,Stand,Stand
270,6.381,Stand,Stand
271,6.403,Stand,Stand
272,6.425,Stand,Stand
273,6.447,Stand,Stand
274,6.469,Stand,Stand
275,6.492,Stand,Stand
276,6.513,Stand,Stand
277,6.536,Stand,Stand
278,6.557,Stand,Stand
279,6.58,Stand,Stand
280,6.604,Stand,Stand
281,6.625,Stand,Stand
282,6.648,Stand,Stand
283,6.668,Stand,Stand
284,6.689,Stand,Stand
285,6.713,Stand,Stand
286,6.735,Stand,Stand
287,6.755,Stand,Stand
288,6.776,Stand,Stand
289,6.8,Stand,Stand
290,6.822,Stand,Stand
291,6.843,Stand,Stand
292,6.867,Stand,Stand
293,6.889,Stand,Stand
294,6.911,Stand,Stand
295,6.933,Stand,Stand
296,6.955,Stand,Stand
297,6.979,Stand,Stand
298,6.999,Stand,Stand
299,7.021,Stand,Stand
300,7.042,Stand,Stand
301,7.065,Stand,Stand
302,7.094,Stand,Stand
303,7.116,Stand,Stand
304,7.14,Stand,Stand
305,7.162,Stand,Stand
306,7.184,Start to walk,Stand
307,7.206,Start to walk,Stand
308,7.229,Start to walk,Stand
309,7.249,Start to walk,Stand
310,7.272,Start to walk,Stand
311,7.294,Start to walk,Stand
312,7.316,Start to walk,Stand
313,7.34,Start to walk,Stand
314,7.36,Start to walk,Stand
315,7.383,Start to walk,Stand
316,7.403,Start to walk,Stand
317,7.426,Start to walk,Stand
318,7.448,Start to walk,Stand
319,7.471,Start to walk,Stand
320,7.492,Start to walk,Stand
321,7.513,Start to walk,Stand
322,7.535,Start to walk,Stand
323,7.559,Start to walk,Stand
324,7.579,Start to walk,Stand
325,7.601,Start to walk,Stand
326,7.623,Start to walk,Stand
327,7.648,Start to walk,Stand
328,7.668,Start to walk,Stand
329,7.689,Start to walk,Stand
330,7.711,Start to walk,Stand
331,7.735,Start to walk,Stand
332,7.756,Start to walk,Stand
333,7.778,Start to walk,Stand
334,7.8,Start to walk,Stand
335,7.825,Start to walk,Stand
336,7.845,Start to walk,Stand
337,7.867,Start to walk,Stand
338,7.889,Start to walk,Stand
339,7.911,Start to walk,Stand
340,7.933,Start to walk,Stand
341,7.955,Start to walk,Stand
342,7.977,Start to walk,Stand
343,7.999,Walk,Stand
344,8.021,Walk,Stand
345,8.043,Walk,Stand
346,8.065,Walk,Stand
347,8.092,Walk,Stand
348,8.11,Walk,Stand
349,8.131,Walk,Stand
350,8.153,Walk,Stand
351,8.175,Walk,Stand
352,8.197,Walk,Stand
353,8.219,Walk,Stand
354,8.241,Walk,Start to walk
355,8.263,Walk,Start to walk
356,8.285,Walk,Start to walk
357,8.307,Walk,Start to walk
358,8.329,Walk,Walk
359,8.352,Walk,Start to walk
360,8.374,Walk,Start to walk
361,8.396,Walk,Start to walk
362,8.418,Walk,Start to walk
363,8.439,Walk,Start to walk
364,8.467,Walk,Start to walk
365,8.492,Walk,Start to walk
366,8.506,Walk,Start to walk
367,8.528,Walk,Start to walk
368,8.549,Walk,Start to walk
369,8.572,Walk,Start to walk
370,8.593,Walk,Start to walk
371,8.616,Walk,Start to walk
372,8.638,Walk,Stand
373,8.66,Walk,Stand
374,8.682,Walk,Stand
375,8.704,Walk,Stand
376,8.726,Walk,Stand
377,8.748,Walk,Stand
378,8.77,Walk,Walk
379,8.793,Walk,Walk
380,8.815,Walk,Start to walk
381,8.837,Walk,Start to walk
382,8.859,Walk,Start to walk
383,8.881,Walk,Start to walk
384,8.903,Walk,Start to walk
385,8.925,Walk,Start to walk
386,8.947,Walk,Start to walk
387,8.969,Walk,Start to walk
388,8.992,Walk,Start to walk
389,9.013,Walk,Stand
390,9.035,Walk,Stand
391,9.057,Walk,Stand
392,9.079,Walk,Stand
393,9.107,Walk,Stand
394,9.124,Walk,Stand
395,9.143,Walk,Walk
396,9.166,Walk,Stand
397,9.189,Walk,Stand
398,9.21,Walk,Walk
399,9.232,Walk,Stand
400,9.254,Walk,Stand
401,9.276,Walk,Stand
402,9.3,Walk,Stand
403,9.327,Walk,Stand
404,9.344,Walk,Stand
405,9.365,Walk,Stand
406,9.388,Walk,Stand
407,9.411,Walk,Stand
408,9.432,Walk,Stand
409,9.455,Walk,Stand
410,9.476,Walk,Stand
411,9.498,Walk,Stand
412,9.519,Walk,Stand
413,9.542,Walk,Stand
414,9.564,Walk,Stand
415,9.586,Walk,Stand
416,9.611,Walk,Stand
417,9.63,Walk,Stand
418,9.652,Walk,Stand
419,9.674,Walk,Stand
420,9.696,Walk,Stand
421,9.718,Walk,Stand
422,9.744,Walk,Stand
423,9.763,Walk,Stand
424,9.784,Walk,Stand
425,9.806,Walk,Stand
426,9.828,Walk,Stand
427,9.85,Walk,Stand
428,9.873,Walk,Stand
429,9.894,Walk,Stand
430,9.917,Walk,Stand
431,9.94,Walk,Stand
432,9.961,Walk,Stand
433,9.983,Walk,Stand
434,10.005,Walk,Stand
435,10.027,Walk,Stand
436,10.049,Walk,Stand
437,10.071,Walk,Stand
438,10.098,Walk,Stand
439,10.134,Walk,Stand
440,10.153,Walk,Stand
441,10.177,Walk,Stand
442,10.198,Walk,Stand
443,10.221,Walk,Stand
444,10.248,Walk,Stand
445,10.269,Walk,Stand
446,10.292,Walk,Stand
447,10.314,Walk,Start to walk
448,10.335,Walk,Start to walk
449,10.358,Walk,Stand
450,10.382,Walk,Walk
451,10.406,Walk,Start to walk
452,10.428,Walk,Start to walk
453,10.449,Walk,Start to walk
454,10.473,Walk,Start to walk
455,10.496,Walk,Start to walk
456,10.517,Walk,Start to walk
457,10.538,Walk,Start to walk
458,10.559,Walk,Start to walk
459,10.583,Walk,Start to walk
460,10.604,Walk,Stand
461,10.626,Walk,Stand
462,10.648,Walk,Stand
463,10.67,Walk,Stand
464,10.693,Walk,Stand
465,10.716,Start to Run,Stand
466,10.736,Start to Run,Stand
467,10.758,Start to Run,Stand
468,10.782,Start to Run,Start to walk
469,10.803,Start to Run,Stand
470,10.824,Start to Run,Stand
471,10.847,Start to Run,Stand
472,10.869,Start to Run,Start to walk
473,10.891,Start to Run,Start to walk
474,10.913,Start to Run,Start to walk
475,10.937,Start to Run,Start to walk
476,10.957,Start to Run,Start to walk
477,10.979,Start to Run,Start to walk
478,11,Start to Run,Start to walk
479,11.023,Start to Run,Start to walk
480,11.045,Start to Run,Start to walk
481,11.067,Run,Stand
482,11.091,Run,Start to walk
483,11.116,Run,Start to walk
484,11.133,Run,Start to walk
485,11.155,Run,Start to walk
486,11.177,Run,Start to walk
487,11.198,Run,Start to walk
488,11.22,Run,Start to walk
489,11.244,Run,Start to walk
490,11.265,Run,Stand
491,11.287,Run,Start to walk
492,11.309,Run,Stand
493,11.331,Run,Start to walk
494,11.353,Run,Stand
495,11.376,Run,Stand
496,11.397,Run,Stand
497,11.419,Run,Stand
498,11.441,Run,Run
499,11.464,Run,Run
500,11.486,Run,Run
501,11.513,Run,Start to walk
502,11.53,Run,Start to walk
503,11.552,Run,Start to walk
504,11.574,Run,Start to walk
505,11.597,Run,Start to walk
506,11.618,Run,Start to walk
507,11.64,Run,Start to walk
508,11.663,Run,Start to walk
509,11.685,Run,Start to walk
510,11.706,Run,Start to walk
511,11.73,Run,Walk
512,11.754,Run,Start to walk
513,11.772,Run,Start to walk
514,11.806,Run,Start to walk
515,11.816,Run,Start to walk
516,11.838,Run,Start to walk
517,11.86,Run,Stand
518,11.883,Run,Start to walk
519,11.904,Run,Start to walk
520,11.927,Run,Start to walk
521,11.949,Run,Stand
522,11.973,Run,Stand
523,11.994,Run,Stand
524,12.015,Run,Start to walk
525,12.037,Run,Start to walk
526,12.061,Run,Start to walk
527,12.081,Run,Start to walk
528,12.11,Run,Start to walk
529,12.125,Run,Start to walk
530,12.147,Run,Start to walk
531,12.17,Run,Start to walk
532,12.19,Run,Start to walk
533,12.214,Run,Start to walk
534,12.235,Run,Start to walk
535,12.257,Run,Start to walk
536,12.279,Run,Start to walk
537,12.301,Run,Start to walk
538,12.325,Run,Start to walk
539,12.346,Run,Start to walk
540,12.367,Run,Walk
541,12.39,Run,Start to walk
542,12.411,Run,Start to walk
543,12.435,Run,Start to walk
544,12.455,Run,Start to walk
545,12.478,Run,Start to walk
546,12.499,Run,Start to walk
547,12.522,Run,Start to walk
548,12.544,Run,Start to walk
549,12.566,Run,Start to walk
550,12.588,Run,Start to walk
551,12.611,Run,Start to walk
552,12.632,Run,Start to walk
553,12.655,Run,Start to walk
554,12.676,Run,Start to walk
555,12.699,Run,Start to walk
556,12.721,Run,Start to walk
557,12.742,Run,Stand
558,12.764,Run,Start to walk
559,12.786,Run,Start to walk
560,12.809,Run,Start to walk
561,12.831,Run,Start to walk
562,12.854,Run,Start to walk
563,12.874,Run,Start to walk
564,12.898,Run,Start to walk
565,12.92,Run,Start to walk
566,12.942,Run,Start to walk
567,12.963,Run,Start to walk
568,12.985,Run,Start to walk
569,13.01,Run,Start to walk
570,13.029,Run,Start to walk
571,13.052,Run,Start to walk
572,13.073,Run,Start to walk
573,13.098,Run,Start to walk
574,13.12,Run,Start to walk
575,13.143,Run,Start to walk
576,13.164,Run,Start to walk
577,13.187,Start to walk,Start to walk
578,13.209,Start to walk,Start to walk
579,13.232,Start to walk,Start to walk
580,13.254,Start to walk,Start to walk
581,13.276,Start to walk,Start to walk
582,13.298,Start to walk,Start to walk
583,13.332,Start to walk,Start to walk
584,13.345,Start to walk,Start to walk
585,13.364,Start to walk,Start to walk
586,13.385,Start to walk,Start to walk
587,13.408,Start to walk,Start to walk
588,13.43,Start to walk,Stand
589,13.452,Start to walk,Stand
590,13.474,Start to walk,Stand
591,13.499,Start to walk,Stand
592,13.518,Start to walk,Stand
593,13.54,Start to walk,Stand
594,13.562,Start to walk,Stand
595,13.584,Start to walk,Stand
596,13.608,Start to walk,Stand
597,13.63,Start to walk,Stand
598,13.652,Start to walk,Stand
599,13.674,Start to walk,Stand
600,13.696,Start to walk,Stand
601,13.716,Start to walk,Stand
602,13.739,Start to walk,Stand
603,13.764,Start to walk,Stand
604,13.784,Start to walk,Stand
605,13.806,Start to walk,Stand
606,13.829,Start to walk,Stand
607,13.85,Start to walk,Stand
608,13.871,Start to walk,Stand
609,13.893,Start to walk,Stand
610,13.915,Start to walk,Stand
611,13.937,Start to walk,Stand
612,13.959,Start to walk,Stand
613,13.981,Start to walk,Stand
614,14.004,Start to walk,Stand
615,14.026,Start to walk,Stand
616,14.047,Start to walk,Stand
617,14.073,Start to walk,Stand
618,14.091,Start to walk,Stand
619,14.116,Start to walk,Stand
620,14.137,Start to walk,Stand
621,14.157,Walk,Stand
622,14.177,Walk,Start to walk
623,14.2,Walk,Start to walk
624,14.222,Walk,Start to walk
625,14.245,Walk,Start to walk
626,14.269,Walk,Start to walk
627,14.29,Walk,Start to walk
628,14.312,Walk,Start to walk
629,14.334,Walk,Stand
630,14.359,Walk,Stand
631,14.377,Walk,Stand
632,14.399,Walk,Stand
633,14.424,Walk,Stand
634,14.443,Walk,Stand
635,14.467,Walk,Stand
636,14.488,Walk,Stand
637,14.51,Walk,Stand
638,14.532,Walk,Stand
639,14.554,Walk,Stand
640,14.576,Walk,Stand
641,14.603,Walk,Stand
642,14.632,Walk,Stand
643,14.646,Walk,Stand
644,14.668,Walk,Start to walk
645,14.69,Walk,Start to walk
646,14.712,Walk,Start to walk
647,14.734,Walk,Start to walk
648,14.757,Walk,Start to walk
649,14.78,Walk,Start to walk
650,14.802,Walk,Start to walk
651,14.824,Walk,Start to walk
652,14.849,Walk,Start to walk
653,14.872,Walk,Start to walk
654,14.893,Walk,Start to walk
655,14.915,Walk,Stand
656,14.938,Walk,Stand
657,14.96,Walk,Stand
658,14.981,Walk,Stand
659,15.005,Walk,Stand
660,15.026,Walk,Stand
661,15.048,Walk,Stand
662,15.07,Walk,Stand
663,15.1,Walk,Stand
664,15.119,Walk,Stand
665,15.153,Walk,Stand
666,15.174,Walk,Stand
667,15.197,Walk,Stand
668,15.219,Walk,Stand
669,15.242,Walk,Stand
670,15.263,Walk,Stand
671,15.285,Walk,Start to walk
672,15.308,Walk,Start to walk
673,15.33,Walk,Start to walk
674,15.358,Walk,Start to walk
675,15.375,Walk,Start to walk
676,15.397,Walk,Start to walk
677,15.42,Walk,Start to walk
678,15.44,Walk,Start to walk
679,15.462,Walk,Stand
680,15.484,Walk,Stand
681,15.506,Walk,Stand
682,15.528,Walk,Stand
683,15.55,Walk,Stand
684,15.573,Walk,Stand
685,15.594,Walk,Stand
686,15.617,Walk,Stand
687,15.639,Walk,Stand
688,15.661,Walk,Stand
689,15.683,Walk,Stand
690,15.705,Walk,Stand
691,15.726,Walk,Stand
692,15.748,Walk,Stand
693,15.773,Walk,Stand
694,15.792,Walk,Stand
695,15.815,Walk,Stand
696,15.836,Walk,Stand
697,15.858,Walk,Stand
698,15.881,Walk,Stand
699,15.903,Walk,Stand
700,15.926,Walk,Stand
701,15.946,Walk,Stand
702,15.968,Walk,Stand
703,15.99,Walk,Stand
704,16.012,Walk,Stand
705,16.035,Walk,Stand
706,16.057,Walk,Stand
707,16.079,Walk,Stand
708,16.101,Walk,Stand
709,16.128,Walk,Stand
710,16.146,Walk,Stand
711,16.167,Walk,Stand
712,16.188,Walk,Stand
713,16.211,Walk,Stand
714,16.233,Walk,Stand
715,16.255,Walk,Stand
716,16.279,Walk,Stand
717,16.3,Walk,Stand
718,16.324,Walk,Stand
719,16.345,Walk,Stand
720,16.366,Walk,Stand
721,16.387,Walk,Stand
722,16.41,Walk,Stand
723,16.432,Walk,Stand
724,16.454,Walk,Stand
725,16.476,Walk,Stand
726,16.498,Walk,Stand
727,16.52,Walk,Stand
728,16.544,Walk,Stand
729,16.566,Walk,Stand
730,16.588,Walk,Stand
731,16.608,Walk,Stand
732,16.631,Walk,Stand
733,16.654,Walk,Stand
734,16.673,Walk,Stand
735,16.696,Walk,Stand
736,16.718,Walk,Stand
737,16.74,Walk,Stand
738,16.762,Walk,Stand
739,16.784,Walk,Stand
740,16.806,Walk,Stand
741,16.828,Walk,Stand
742,16.85,Walk,Stand
743,16.872,Walk,Stand
744,16.894,Walk,Stand
745,16.917,Walk,Stand
746,16.939,Walk,Stand
747,16.96,Walk,Stand
748,16.983,Walk,Stand
749,17.005,Walk,Stand
750,17.029,Walk,Stand
751,17.053,Walk,Stand
752,17.075,Walk,Stand
753,17.102,Walk,Stand
754,17.125,Stand,Stand
755,17.149,Stand,Stand
756,17.168,Stand,Stand
757,17.192,Stand,Stand
758,17.212,Stand,Stand
759,17.234,Stand,Stand
760,17.256,Stand,Stand
761,17.28,Stand,Stand
762,17.3,Stand,Stand
763,17.322,Stand,Stand
764,17.344,Stand,Stand
765,17.366,Stand,Stand
766,17.389,Stand,Stand
767,17.411,Stand,Stand
768,17.433,Stand,Stand
769,17.455,Stand,Stand
770,17.477,Stand,Stand
771,17.499,Stand,Stand
772,17.521,Stand,Stand
773,17.543,Stand,Stand
774,17.566,Stand,Stand
775,17.589,Stand,Stand
776,17.61,Stand,Stand
777,17.637,Stand,Stand
778,17.652,Stand,Stand
779,17.675,Stand,Stand
780,17.707,Stand,Stand
781,17.725,Stand,Stand
782,17.745,Stand,Stand
783,17.767,Stand,Stand
784,17.79,Stand,Stand
785,17.812,Stand,Stand
786,17.833,Stand,Stand
787,17.858,Stand,Stand
788,17.877,Stand,Stand
789,17.898,Stand,Stand
790,17.92,Stand,Stand
791,17.942,Stand,Stand
792,17.964,Stand,Stand
793,17.988,Stand,Stand
794,18.011,Stand,Stand
795,18.035,Stand,Stand
796,18.057,Stand,Stand
797,18.079,Stand,Stand
798,18.101,Stand,Stand
799,18.123,Stand,Stand
800,18.146,Stand,Stand
801,18.167,Stand,Stand
802,18.189,Stand,Stand
803,18.212,Stand,Stand
804,18.234,Stand,Stand
805,18.256,Stand,Stand
806,18.284,Stand,Stand
807,18.306,Stand,Stand
808,18.33,Stand,Stand
809,18.354,Stand,Stand
810,18.374,Stand,Stand
811,18.398,Stand,Stand
812,18.418,Stand,Stand
813,18.44,Stand,Stand
814,18.462,Stand,Stand
815,18.485,Stand,Stand
816,18.508,Stand,Stand
817,18.531,Stand,Stand
818,18.554,Stand,Stand
819,18.573,Stand,Stand
820,18.595,Stand,Stand
821,18.62,Stand,Stand
822,18.639,Stand,Stand
823,18.663,Stand,Stand
824,18.683,Stand,Stand
825,18.705,Stand,Stand
826,18.729,Stand,Stand
827,18.749,Stand,Stand
828,18.771,Stand,Stand
829,18.796,Stand,Stand
830,18.817,Stand,Stand
831,18.838,Stand,Stand
832,18.861,Stand,Stand
833,18.882,Stand,Stand
834,18.905,Stand,Stand
835,18.928,Stand,Stand
836,18.948,Stand,Stand
837,18.972,Stand,Stand
838,18.992,Stand,Stand
839,19.016,Stand,Stand
840,19.037,Stand,Stand
841,19.059,Stand,Stand
842,19.08,Stand,Stand
843,19.103,Stand,Stand
844,19.125,Stand,Stand
845,19.148,Stand,Stand
846,19.168,Stand,Stand
847,19.191,Stand,Stand
848,19.213,Stand,Stand
849,19.235,Stand,Stand
850,19.257,Stand,Stand
851,19.278,Stand,Stand
852,19.302,Stand,Stand
853,19.325,Stand,Stand
854,19.345,Stand,Stand
855,19.366,Stand,Stand
856,19.391,Stand,Stand
857,19.411,Stand,Stand
858,19.434,Stand,Stand
859,19.455,Stand,Stand
860,19.477,Stand,Stand
861,19.501,Stand,Stand
862,19.523,Stand,Stand
863,19.543,Stand,Stand
864,19.567,Stand,Stand
865,19.587,Stand,Stand
866,19.613,Stand,Stand
867,19.632,Stand,Stand
868,19.656,Stand,Stand
869,19.675,Stand,Stand
870,19.698,Stand,Stand
871,19.721,Stand,Stand
872,19.742,Stand,Stand
873,19.764,Stand,Stand
874,19.785,Stand,Stand
875,19.809,Stand,Stand
876,19.829,Stand,Stand
877,19.851,Stand,Stand
878,19.873,Stand,Stand
